Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI
AvgRole_1848_RoleName,arGO,avg角色_AvgRole_C.csv,853,AvgRole,Character Name,,詹金的幻影,Jenkin's Illusion,Фантом Дженкинса,#N/A,ジェンキンのファントム,젠킨의 환영,#N/A,#N/A,#N/A,ภาพลวงตาของเจนกิน,Fatamorgana Jenkin,Hình bóng Jenkin
AvgRole_1849_RoleName,arGR,avg角色_AvgRole_C.csv,854,AvgRole,Character Name,,莉莉的幻影,Lily's Illusion,Фантом Лили,#N/A,リリのファントム,릴리의 환영,#N/A,#N/A,#N/A,ภาพลวงตาของลิลลี่,Fatamorgana Lily,Hình bóng của Lily
AvgRole_1850_RoleName,arGU,avg角色_AvgRole_C.csv,855,AvgRole,Character Name,,达芙黛尔的幻影,Daffodil's Illusion,Давдейл Фантом,#N/A,ダフネのファントム,다포딜의 환영,#N/A,#N/A,#N/A,ภาพลวงตาของดาฟเดล,Fatamorgana Dafude'er,Hình bóng của Đào Đen Đá
AvgRole_1851_RoleName,arGX,avg角色_AvgRole_C.csv,856,AvgRole,Character Name,,图鲁的幻影,Tulu's Illusion,Тулу фантом,#N/A,トルのファントム,툴루의 환영,#N/A,#N/A,#N/A,ภาพลวงตาของตูรู,Fatamorgana Tulu,Hình bóng của Tulô
AvgRole_1852_RoleName,arHa,avg角色_AvgRole_C.csv,857,AvgRole,Character Name,,墨菲的幻影,Murphy's Illusion,Фантом Морфи,#N/A,モーフィのファントム,머피의 환영,#N/A,#N/A,#N/A,ภาพลวงตาของมอร์ฟี่,Fatamorgana Murphy,Hình bóng Muphí
AvgRole_1853_RoleName,arHd,avg角色_AvgRole_C.csv,858,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1854_RoleName,arHg,avg角色_AvgRole_C.csv,859,AvgRole,Character Name,,诺亚,Noah,Ной,#N/A,ノア,노아,#N/A,#N/A,#N/A,โนอาห์,Noya,Nô Á
AvgRole_1855_RoleName,arHj,avg角色_AvgRole_C.csv,860,AvgRole,Character Name,,孩童们,Children,Дети,#N/A,子供たち,아이들,#N/A,#N/A,#N/A,เด็กๆ,Anak-anak,Đứa trẻ
AvgRole_1856_RoleName,arHm,avg角色_AvgRole_C.csv,861,AvgRole,Character Name,,温柔的男孩,Gentle Boy,Нежный мальчик,#N/A,優しい少年,부드러운 소년,#N/A,#N/A,#N/A,เด็กหนุ่มที่อ่อนโยน,Anak laki-laki yang lembut,Cậu bé dịu dàng
AvgRole_1857_RoleName,arHp,avg角色_AvgRole_C.csv,862,AvgRole,Character Name,,冷静的男孩,Composed Boy,Спокойный мальчик,#N/A,冷静な少年,차분한 소년,#N/A,#N/A,#N/A,เด็กชายที่สงบ,Anak laki-laki yang tenang,Bình tĩnh cậu bé
AvgRole_1858_RoleName,arHs,avg角色_AvgRole_C.csv,863,AvgRole,Character Name,,强壮的女孩,Strong Girl,Крепкая девочка,#N/A,強い女の子,강한 여자아이,#N/A,#N/A,#N/A,ผู้หญิงที่แข็งแรง,Gadis yang kuat,Cô gái khỏe mạnh
AvgRole_1859_RoleName,arHv,avg角色_AvgRole_C.csv,864,AvgRole,Character Name,,绝望的男孩,Despairing Boy,Безнадёжный мальчик,#N/A,絶望の少年,절망에 빠진 소년,#N/A,#N/A,#N/A,เด็กชายผู้สิ้นหวัง,Anak yang penuh putus asa,Chàng trai tuyệt vọng
AvgRole_1860_RoleName,arHy,avg角色_AvgRole_C.csv,865,AvgRole,Character Name,,倔强的女孩,Obstinate Girl,Упрямая девочка,#N/A,強情な女の子,고집 센 여자아이,#N/A,#N/A,#N/A,เด็กสาวที่มุ่งมั่น,Gadis yang teguh,Cô gái bướng bỉnh nhưng kiên định
AvgRole_1861_RoleName,arHB,avg角色_AvgRole_C.csv,866,AvgRole,Character Name,,王冠,Crown,Корона,#N/A,かんむり,왕관,#N/A,#N/A,#N/A,มงกุฎ,Mahkota,Vương miện
AvgRole_1862_RoleName,arHE,avg角色_AvgRole_C.csv,867,AvgRole,Character Name,,民众,Crowd,Население,#N/A,市民,시민,#N/A,#N/A,#N/A,ประชาชน,Rakyat,Dân chúng
AvgRole_1863_RoleName,arHH,avg角色_AvgRole_C.csv,868,AvgRole,Character Name,,惊恐的女孩,Frightened Girl,Испуганная [девочка],#N/A,驚いている女の子,겁에 질린 여자아이,#N/A,#N/A,#N/A,สาวน้อยที่หวาดกลัว,Gadis yang ketakutan,Cô gái sợ hãi
AvgRole_1864_RoleName,arHK,avg角色_AvgRole_C.csv,869,AvgRole,Character Name,,勇敢的女孩,Brave Girl,Смелая девочка,Valiente chica,勇気のある女の子,용감한 여자아이,Brave fille,Mutiges Mädchen,Garota corajosa,เด็กสาวที่กล้าหาญ,Gadis Pemberani,Cô gái can đảm
AvgRole_1865_RoleName,arHN,avg角色_AvgRole_C.csv,870,AvgRole,Character Name,,图鲁,Tulu,Тулу,Tulu,トゥルー,툴루,Tulu,Tulu,Tulu,ทูลู,Tulu,Tulu
AvgRole_1866_RoleName,arHQ,avg角色_AvgRole_C.csv,871,AvgRole,Character Name,,狂喜的民众,Ecstatic Crowd,Восторженная толпа,#N/A,歓喜の市民,열광적인 군중,#N/A,#N/A,#N/A,ประชาชนที่คลั่งไคล้,Rakyat yang penuh sukacita,Dân chúng phấn khích tột độ
AvgRole_1867_RoleName,arHT,avg角色_AvgRole_C.csv,872,AvgRole,Character Name,,激动的民众,Excited Crowd,Взволнованные население,#N/A,興奮した市民,흥분한 군중,#N/A,#N/A,#N/A,ประชาชนที่ตื่นตัว,Warga yang penuh semangat,Dân chúng phấn khởi
AvgRole_1868_RoleName,arHW,avg角色_AvgRole_C.csv,873,AvgRole,Character Name,,悲伤的女人,Sad Woman,Грустная женщина,#N/A,悲しい女性,슬퍼하는 여성,#N/A,#N/A,#N/A,สตรีผู้โศกเศร้า,Wanita yang bersedih,Người phụ nữ buồn
AvgRole_1869_RoleName,arHZ,avg角色_AvgRole_C.csv,874,AvgRole,Character Name,,幼小的男孩,Young Boy,Маленький мальчик,#N/A,小さな男の子,작은 소년,#N/A,#N/A,#N/A,เด็กชายผู้เยาว์,Anak laki-laki kecil,Cậu bé nhỏ
AvgRole_1870_RoleName,arIc,avg角色_AvgRole_C.csv,875,AvgRole,Character Name,,年长的男孩,Older Boy,Старший мальчик,#N/A,年長の少年,큰 소년,#N/A,#N/A,#N/A,พี่ชาย,Anak laki-laki yang lebih tua,Cậu bé lớn hơn
AvgRole_1871_RoleName,arIf,avg角色_AvgRole_C.csv,876,AvgRole,Character Name,,诺亚,Noah,Ной,#N/A,ノア,노아,#N/A,#N/A,#N/A,โนอาห์,Noya,Nô Á
AvgRole_1872_RoleName,arIi,avg角色_AvgRole_C.csv,877,AvgRole,Character Name,,围在门前的人,People Gathered Around,Люди у двери,#N/A,門の前で集まった人,문 앞에 모인 사람들,#N/A,#N/A,#N/A,คนที่มุงอยู่หน้าประตู,Orang-orang yang berkumpul di depan pintu,Người tụ tập trước cửa
AvgRole_1873_RoleName,arIl,avg角色_AvgRole_C.csv,878,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1874_RoleName,arIo,avg角色_AvgRole_C.csv,879,AvgRole,Character Name,,熔毁·朵尔,Doll: Inferno,Расплавление·дора,Fusión·muñeca,メルトダウン・ドル,융해·돌,Fondu·poupée,Schmelzen·Puppe,Fusão - Boneca,Meltdown·ดอร์,Meleleh·Boneka,Tan chảy hoàn toàn·đóa
AvgRole_1875_RoleName,arIr,avg角色_AvgRole_C.csv,880,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1876_RoleName,arIu,avg角色_AvgRole_C.csv,881,AvgRole,Character Name,,B-68,B-68,#N/A,#N/A,#N/A,B-68,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1877_RoleName,arIx,avg角色_AvgRole_C.csv,882,AvgRole,Character Name,,融蚀异变体,Dissolution Variant,Существо с растворением,Mutante Corroído,融食异变体,융식 변이체,Mutant érodé,Schmelz-Mutant,Mutante Corroído,การหลอมกร่อนร่างผิดปรกติ,Pelarutan Anomali,Rỗng rỗng dị biến thể
AvgRole_1878_RoleName,arIA,avg角色_AvgRole_C.csv,883,AvgRole,Character Name,,熔毁·朵尔,Doll: Inferno,Расплавление·дора,Fusión·muñeca,メルトダウン・ドル,융해·돌,Fondu·poupée,Schmelzen·Puppe,Fusão - Boneca,Meltdown·ดอร์,Meleleh·Boneka,Tan chảy hoàn toàn·đóa
AvgRole_1879_RoleName,arID,avg角色_AvgRole_C.csv,884,AvgRole,Character Name,,<Yellow:%player%>&伊格娜蒂斯,<Yellow:%player%>&Ignatius,<Yellow:%player%>&Игнатис,#N/A,<Yellow:%player%>＆イグナティス,<Yellow:%player%>&이그나티우스,#N/A,#N/A,#N/A,<Yellow: %player%> & อิกนาทิส,<Yellow:%player%> dan Ignatius,<Yellow:%player%>&Ignađis
AvgRole_1880_RoleName,arIG,avg角色_AvgRole_C.csv,885,AvgRole,Character Name,,医生,Doctor,Доктор,Doctor,医者,의사,Docteur,Doktor,Doutor,หมอ,Dokter,Bác sĩ
AvgRole_1881_RoleName,arIJ,avg角色_AvgRole_C.csv,886,AvgRole,Character Name,,医生,Doctor,Доктор,Doctor,医者,의사,Docteur,Doktor,Doutor,หมอ,Dokter,Bác sĩ
AvgRole_1882_RoleName,arIM,avg角色_AvgRole_C.csv,887,AvgRole,Character Name,,@2,@2,#N/A,#N/A,#N/A,@2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1883_RoleName,arIP,avg角色_AvgRole_C.csv,888,AvgRole,Character Name,,@2,@2,#N/A,#N/A,#N/A,@2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1884_RoleName,arIS,avg角色_AvgRole_C.csv,889,AvgRole,Character Name,,患者,Patient,Пациент,#N/A,患者,환자,#N/A,#N/A,#N/A,ผู้ป่วย,Pasien,Bệnh nhân
AvgRole_1885_RoleName,arIV,avg角色_AvgRole_C.csv,890,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1885_Tittle,arIX,avg角色_AvgRole_C.csv,890,AvgRole,Character Title,,融蚀患者,Dissolution Patient,Пациент с эрозией,#N/A,融蝕患者,융식 환자,#N/A,#N/A,#N/A,ผู้ป่วยที่เป็นโรคการหลอมกร่อน,Pasien Pelarutan,Bệnh nhân bị rỗng rỗng
AvgRole_1886_RoleName,arIY,avg角色_AvgRole_C.csv,891,AvgRole,Character Name,,克劳德,Claude,Клауд,#N/A,クラウド,클로드,#N/A,#N/A,#N/A,โคลด,Claude,Kờ-lâu-đơ
AvgRole_1886_Tittle,arJa,avg角色_AvgRole_C.csv,891,AvgRole,Character Title,,融蚀患者,Dissolution Patient,Пациент с эрозией,#N/A,融蝕患者,융식 환자,#N/A,#N/A,#N/A,ผู้ป่วยที่เป็นโรคการหลอมกร่อน,Pasien Pelarutan,Bệnh nhân bị rỗng rỗng
AvgRole_1887_RoleName,arJb,avg角色_AvgRole_C.csv,892,AvgRole,Character Name,,男性教徒,Male Disciple,Мужской прихожанин,Devoto masculino,男性信者,남성 신도,Fidèle masculin,Männlicher Anhänger,Crente masculino,ผู้ศรัทธาชาย,Pemeluk pria,Giáo dân nam
AvgRole_1888_RoleName,arJe,avg角色_AvgRole_C.csv,893,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1889_RoleName,arJh,avg角色_AvgRole_C.csv,894,AvgRole,Character Name,,失忆少年,Amnesiac Youth,Подросток с амнезией,#N/A,記憶喪失の少年,기억 상실 소년,#N/A,#N/A,#N/A,ชายหนุ่มที่สูญเสียความทรงจำ,Pemuda yang kehilangan ingatannya,Thiếu niên quên lãng
AvgRole_1890_RoleName,arJk,avg角色_AvgRole_C.csv,895,AvgRole,Character Name,,少年威廉,Young William,Молодой Уильям,#N/A,少年ウィリアム,소년 윌리엄,#N/A,#N/A,#N/A,วิลเลียมวัยหนุ่ม,Pemuda William,Thiếu niên William
AvgRole_1891_RoleName,arJn,avg角色_AvgRole_C.csv,896,AvgRole,Character Name,,男童,Boy,Мальчик,#N/A,少年,남자아이,#N/A,#N/A,#N/A,เด็กชาย,Anak laki-laki,Bé trai
AvgRole_1892_RoleName,arJq,avg角色_AvgRole_C.csv,897,AvgRole,Character Name,,女童,Girl,Девочка,#N/A,少女,여자아이,#N/A,#N/A,#N/A,เด็กหญิง,Anak perempuan,Bé gái
AvgRole_1893_RoleName,arJt,avg角色_AvgRole_C.csv,898,AvgRole,Character Name,,威廉的父亲,William's Father,Отец Уильяма,#N/A,ウィリアムの父,윌리엄의 아버지,#N/A,#N/A,#N/A,พ่อของวิลเลียม,Ayah dari William,Bố của William
AvgRole_1894_RoleName,arJw,avg角色_AvgRole_C.csv,899,AvgRole,Character Name,,伯克利,Berkeley,Беркли,#N/A,バークレー,버클리,#N/A,#N/A,#N/A,เบิร์กลี,Berkeley,Bắc Kì
AvgRole_1895_RoleName,arJz,avg角色_AvgRole_C.csv,900,AvgRole,Character Name,,詹@1士,James @1,Джентльмен@1,#N/A,ジェン@1シ,제임스 @1,#N/A,#N/A,#N/A,เจน@1ส์,James@1,Jen@1sh
AvgRole_1896_RoleName,arJC,avg角色_AvgRole_C.csv,901,AvgRole,Character Name,,艾玛,Emma,Эмма,#N/A,エマ,엠마,#N/A,#N/A,#N/A,เอ็มมา,Emma,Ái Ma
AvgRole_1897_RoleName,arJF,avg角色_AvgRole_C.csv,902,AvgRole,Character Name,,@1尔黛娜,@1Eldena,@1эрдайна,#N/A,@1エルダーナ,@1엘데나,#N/A,#N/A,#N/A,@1เออร์เดินา,@1Erdena,@1Điền Na
AvgRole_1898_RoleName,arJI,avg角色_AvgRole_C.csv,903,AvgRole,Character Name,,巡逻队长,Patrol Captain,Капитан патруля,#N/A,パトロール隊長,순찰대장,#N/A,#N/A,#N/A,หัวหน้าลาดตระเวน,Komandan Patroli,Đội trưởng tuần tra
AvgRole_1899_RoleName,arJL,avg角色_AvgRole_C.csv,904,AvgRole,Character Name,,奥利弗,Oliver,Оливер,#N/A,オリバー,올리버,#N/A,#N/A,#N/A,โอลิเวอร์ (Oliver),Oliver,Ô-li-vơ
AvgRole_1900_RoleName,arJO,avg角色_AvgRole_C.csv,905,AvgRole,Character Name,,奥利弗,Oliver,Оливер,#N/A,オリバー,올리버,#N/A,#N/A,#N/A,โอลิเวอร์ (Oliver),Oliver,Ô-li-vơ
AvgRole_1901_RoleName,arJR,avg角色_AvgRole_C.csv,906,AvgRole,Character Name,,艾伦,Allen,Эллен,#N/A,エレン,알렌,#N/A,#N/A,#N/A,อลัน,Alan,Allen
AvgRole_1901_Tittle,arJT,avg角色_AvgRole_C.csv,906,AvgRole,Character Title,,克莱门汀的父亲,Clementine's Father,Отец Клементина,#N/A,クレメンティンの父親,클레멘타인의 아버지,#N/A,#N/A,#N/A,พ่อของคลีเมนไทน์,Ayah Clementine,Cha của Clementine
AvgRole_1902_RoleName,arJU,avg角色_AvgRole_C.csv,907,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1903_RoleName,arJX,avg角色_AvgRole_C.csv,908,AvgRole,Character Name,,怪物先生,Mr. Monster,Господин Монстр,#N/A,モンスターさん,괴물 선생,#N/A,#N/A,#N/A,คุณมอนสเตอร์,Tuan Monster,Thưa quái vật
AvgRole_1904_RoleName,arKa,avg角色_AvgRole_C.csv,909,AvgRole,Character Name,,@2,@2,#N/A,#N/A,#N/A,@2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1905_RoleName,arKd,avg角色_AvgRole_C.csv,910,AvgRole,Character Name,,@2虫族,@2Swarm,@2загадочный клан,#N/A,@2虫族,@2곤충,#N/A,#N/A,#N/A,@2แมลงต่างดาว,@2 Serangga,@2 chủng tộc côn trùng
AvgRole_1905_Tittle,arKf,avg角色_AvgRole_C.csv,910,AvgRole,Character Title,,消逝@2的残留意志,Residual Will of @2,Исчезнувшая@2 остаточная воля,#N/A,消えた@2の残された意志,소멸@2의 잔존 의지,#N/A,#N/A,#N/A,ความตั้งใจที่เลือนลาง@2,Kehendak sisa yang memudar@2,Ý chí sót lại của @2 đã tiêu tan
AvgRole_1906_RoleName,arKg,avg角色_AvgRole_C.csv,911,AvgRole,Character Name,,疗养院广播,Sanatorium Broadcast,Радиообъявление в санатории,#N/A,療養院アナウンス,요양원 방송,#N/A,#N/A,#N/A,ศูนย์พักฟื้นประกาศ,Siaran Panti Rehabilitasi,Phát thanh viện dưỡng lão
AvgRole_1907_RoleName,arKj,avg角色_AvgRole_C.csv,912,AvgRole,Character Name,,老约翰,Old John,Старый Джон,#N/A,ジョン老人,늙은 존,#N/A,#N/A,#N/A,จอห์นผู้เฒ่า,Tuan Tua John,Lão Giăng
AvgRole_1908_RoleName,arKm,avg角色_AvgRole_C.csv,913,AvgRole,Character Name,,伽拉忒亚,Galatea,Галатея,Galatea,ガラテア,갈라테아,Galatée,Galatea,Galatea,กาลาเทีย,Galatea,Ga-la-tê-a
AvgRole_1908_Tittle,arKo,avg角色_AvgRole_C.csv,913,AvgRole,Character Title,,赫伯特的爱宠,Herbert's Beloved Pet,Любимое животное Герберта,#N/A,ハーバートの愛寵,허버트의 애완동물,#N/A,#N/A,#N/A,สัตว์เลี้ยงของฮาร์เบิร์ต,Hewan kesayangan Herbert,Thú cưng của Herbert
AvgRole_1909_RoleName,arKp,avg角色_AvgRole_C.csv,914,AvgRole,Character Name,,@2门汀,@2mentine,@2динг тинь,#N/A,@2ドア,@2멘타인,#N/A,#N/A,#N/A,@2มินติ้ง,@2 semen,@2 Môn Đình
AvgRole_1910_RoleName,arKs,avg角色_AvgRole_C.csv,915,AvgRole,Character Name,,克莱门汀,Clementine,Клементин,Clementine,クレメンティン,클레멘타인,Clémentine,Clementine,Clementine,คลีเมนไทน์,Klementin,Clementine
AvgRole_1911_RoleName,arKv,avg角色_AvgRole_C.csv,916,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1912_RoleName,arKy,avg角色_AvgRole_C.csv,917,AvgRole,Character Name,,@2门汀,@2mentine,@2динг тинь,#N/A,@2ドア,@2멘타인,#N/A,#N/A,#N/A,@2มินติ้ง,@2 semen,@2 Môn Đình
AvgRole_1913_RoleName,arKB,avg角色_AvgRole_C.csv,918,AvgRole,Character Name,,克莱门汀,Clementine,Клементин,Clementine,クレメンティン,클레멘타인,Clémentine,Clementine,Clementine,คลีเมนไทน์,Klementin,Clementine
AvgRole_1913_Sign,arKC,avg角色_AvgRole_C.csv,918,AvgRole,Signature (Communicator),,我愿与你，共同开启一段心灵之旅。,Shall we embark on a spiritual journey together?,Я хочу вместе с тобой включить путешествие души.,#N/A,私はあなたと共に、心の旅を開始することを願っています。,"당신과 함께, 마음의 여정을 떠나고 싶어요.",#N/A,#N/A,#N/A,ฉันยินดีที่จะเริ่มต้นการเดินทางของจิตใจร่วมกับคุณค่ะ,"Saya ingin bersamamu, memulai perjalanan batin.",Tôi nguyện cùng bạn mở ra một hành trình tâm hồn.
AvgRole_8001_RoleName,arKN,avg角色_AvgRole_C.csv,919,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_8002_RoleName,arKQ,avg角色_AvgRole_C.csv,920,AvgRole,Character Name,,伊格娜蒂斯,Ignatius,Игнатис,#N/A,イグナティス,이그나티우스,#N/A,#N/A,#N/A,อิกนาทิส,Ignatius,Ignađis
AvgRole_1914_RoleName,arKE,avg角色_AvgRole_C.csv,921,AvgRole,Character Name,,詹金,Jenkin,Дженкин,Jenkin,ジャンキン,젠킨,Jenkin,Jenkin,Jenkin,เจนกิน,Jenkin,Jenkin
